== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
292,0.003650,1.123814100e2,7.186037775e4,5.469655946e7,-4.345868799e5,1.019e-7,-120.953130,-0.158908
294,0.003675,1.122019569e2,7.170220224e4,5.456037636e7,-4.280969212e5,1.022e-7,-119.409700,-0.156926
296,0.003700,1.120228983e2,7.154491200e4,5.442696138e7,-4.127239525e5,1.025e-7,-115.374788,-0.151662
298,0.003725,1.118442313e2,7.138893298e4,5.429670462e7,-3.889206434e5,1.026e-7,-108.958245,-0.143258
300,0.003750,1.116659522e2,7.123466446e4,5.416994747e7,-3.572629563e5,1.030e-7,-100.305928,-0.131904
302,0.003775,1.114880562e2,7.108247332e4,5.404697776e7,-3.184365642e5,1.034e-7,-89.596366,-0.117837
304,0.003800,1.113105378e2,7.093268910e4,5.392802589e7,-2.732207829e5,1.035e-7,-77.036635,-0.101328
306,0.003825,1.111333905e2,7.078559989e4,5.381326222e7,-2.224707303e5,1.037e-7,-62.857624,-0.082682
308,0.003850,1.109566074e2,7.064144919e4,5.370279555e7,-1.670984505e5,1.041e-7,-47.308897,-0.062231
310,0.003875,1.107801807e2,7.050043367e4,5.359667295e7,-1.080537178e5,1.041e-7,-30.653348,-0.040321
312,0.003900,1.106041025e2,7.036270191e4,5.349488064e7,-4.630517075e4,1.044e-7,-13.161851,-0.017312
314,0.003925,1.104283643e2,7.022835410e4,5.339734608e7,1.717767733e4,1.045e-7,4.891949,0.006434
316,0.003950,1.102529578e2,7.009744250e4,5.330394099e7,8.144112398e4,1.046e-7,23.236546,0.030557
318,0.003975,1.100778743e2,6.996997282e4,5.321448528e7,1.455623643e5,1.045e-7,41.607095,0.054708
320,0.004000,1.099031051e2,6.984590617e4,5.312875168e7,2.086628107e5,1.045e-7,59.749475,0.078550
322,0.004025,1.097286420e2,6.972516170e4,5.304647093e7,2.699195902e5,1.045e-7,77.423869,0.101767
324,0.004050,1.095544766e2,6.960761976e4,5.296733749e7,3.285752518e5,1.043e-7,94.407840,0.124067
326,0.004075,1.093806013e2,6.949312540e4,5.289101545e7,3.839457784e5,1.042e-7,110.498924,0.145184
328,0.004100,1.092070086e2,6.938149235e4,5.281714470e7,4.354270290e5,1.042e-7,125.516767,0.164881
330,0.004125,1.090336917e2,6.927250713e4,5.274534713e7,4.824997414e5,1.038e-7,139.304830,0.182954
332,0.004150,1.088606441e2,6.916593348e4,5.267523288e7,5.247332112e5,1.036e-7,151.731694,0.199233
334,0.004175,1.086878602e2,6.906151685e4,5.260640637e7,5.617877270e5,1.033e-7,162.691975,0.213581
336,0.004200,1.085153349e2,6.895898899e4,5.253847231e7,5.934158079e5,1.030e-7,172.106876,0.225898
338,0.004225,1.083430639e2,6.885807257e4,5.247104135e7,6.194622495e5,1.025e-7,179.924365,0.236116
340,0.004250,1.081710435e2,6.875848576e4,5.240373548e7,6.398629557e5,1.022e-7,186.118978,0.244205
342,0.004275,1.079992706e2,6.865994666e4,5.233619313e7,6.546425159e5,1.018e-7,190.691239,0.250168
344,0.004300,1.078277431e2,6.856217762e4,5.226807376e7,6.639104874e5,1.013e-7,193.666686,0.254041
346,0.004325,1.076564593e2,6.846490934e4,5.219906203e7,6.678563551e5,1.011e-7,195.094498,0.255888
348,0.004350,1.074854184e2,6.836788458e4,5.212887144e7,6.667431727e5,1.004e-7,195.045723,0.255806
350,0.004375,1.073146199e2,6.827086163e4,5.205724743e7,6.608999297e5,1.000e-7,193.611129,0.253913
352,0.004400,1.071440642e2,6.817361729e4,5.198396976e7,6.507127381e5,9.946e-8,190.898698,0.250351
354,0.004425,1.069737522e2,6.807594939e4,5.190885431e7,6.366149859e5,9.897e-8,187.030806,0.245282
356,0.004450,1.068036850e2,6.797767882e4,5.183175413e7,6.190766567e5,9.849e-8,182.141158,0.238879
358,0.004475,1.066338644e2,6.787865094e4,5.175255979e7,5.985930579e5,9.790e-8,176.371525,0.231329
360,0.004500,1.064642925e2,6.777873653e4,5.167119905e7,5.756732395e5,9.750e-8,169.868389,0.222822
362,0.004525,1.062949716e2,6.767783203e4,5.158763576e7,5.508284064e5,9.703e-8,162.779566,0.213551
364,0.004550,1.061259042e2,6.757585932e4,5.150186812e7,5.245606418e5,9.653e-8,155.250898,0.203705
366,0.004575,1.059570932e2,6.747276491e4,5.141392638e7,4.973522526e5,9.617e-8,147.423113,0.193470
368,0.004600,1.057885413e2,6.736851857e4,5.132386987e7,4.696560312e5,9.565e-8,139.428932,0.183017
370,0.004625,1.056202516e2,6.726311166e4,5.123178368e7,4.418867002e5,9.516e-8,131.390502,0.172505
372,0.004650,1.054522268e2,6.715655490e4,5.113777490e7,4.144137609e5,9.461e-8,123.417219,0.162077
374,0.004675,1.052844697e2,6.704887594e4,5.104196858e7,3.875559207e5,9.424e-8,115.604002,0.151858
376,0.004700,1.051169833e2,6.694011671e4,5.094450356e7,3.615772150e5,9.376e-8,108.030052,0.141949
378,0.004725,1.049497700e2,6.683033054e4,5.084552826e7,3.366848807e5,9.336e-8,100.758107,0.132434
380,0.004750,1.047828324e2,6.671957933e4,5.074519650e7,3.130289765e5,9.300e-8,93.834218,0.123373
382,0.004775,1.046161729e2,6.660793067e4,5.064366351e7,2.907036854e5,9.251e-8,87.288010,0.114804
384,0.004800,1.044497935e2,6.649545515e4,5.054108220e7,2.697501828e5,9.219e-8,81.133419,0.106745
386,0.004825,1.042836962e2,6.638222379e4,5.043759977e7,2.501609000e5,9.180e-8,75.369846,0.099196
388,0.004850,1.041178829e2,6.626830578e4,5.033335481e7,2.318849772e5,9.143e-8,69.983675,0.092140
390,0.004875,1.039523552e2,6.615376649e4,5.022847480e7,2.148346667e5,9.117e-8,64.950094,0.085543
392,0.004900,1.037871146e2,6.603866579e4,5.012307417e7,1.988924275e5,9.071e-8,60.235144,0.079362
394,0.004925,1.036221623e2,6.592305685e4,5.001725294e7,1.839184431e5,9.021e-8,55.797911,0.073542
396,0.004950,1.034574997e2,6.580698522e4,4.991109587e7,1.697582957e5,9.003e-8,51.592789,0.068024
398,0.004975,1.032931277e2,6.569048830e4,4.980467214e7,1.562505409e5,8.961e-8,47.571740,0.062745
400,0.005000,1.031290476e2,6.557359527e4,4.969803559e7,1.432339485e5,8.922e-8,43.686471,0.057642
402,0.005025,1.029652601e2,6.545632727e4,4.959122539e7,1.305542015e5,8.888e-8,39.890476,0.052652
404,0.005050,1.028017662e2,6.533869794e4,4.948426714e7,1.180698812e5,8.855e-8,36.140874,0.047720
406,0.005075,1.026385669e2,6.522071422e4,4.937717433e7,1.056576018e5,8.817e-8,32.400014,0.042796
408,0.005100,1.024756629e2,6.510237744e4,4.926995009e7,9.321620035e4,8.778e-8,28.636804,0.037839
410,0.005125,1.023130553e2,6.498368444e4,4.916258916e7,8.066992587e4,8.747e-8,24.827748,0.032818
412,0.005150,1.021507448e2,6.486462904e4,4.905508000e7,6.797061176e4,8.721e-8,20.957681,0.027712
414,0.005175,1.019887325e2,6.474520335e4,4.894740698e7,5.509884906e4,8.684e-8,17.020210,0.022513
416,0.005200,1.018270191e2,6.462539931e4,4.883955258e7,4.206421096e4,8.654e-8,13.017857,0.017225
418,0.005225,1.016656058e2,6.450521008e4,4.873149957e7,2.890460366e4,8.622e-8,8.961944,0.011863
420,0.005250,1.015044934e2,6.438463144e4,4.862323303e7,1.568483912e4,8.595e-8,4.872231,0.006452
422,0.005275,1.013436830e2,6.426366306e4,4.851474224e7,2.494539425e3,8.552e-8,0.776345,0.001028
424,0.005300,1.011831754e2,6.414230971e4,4.840602246e7,-1.055450954e4,8.530e-8,-3.290966,-0.004361
426,0.005325,1.010229717e2,6.402058222e4,4.829707631e7,-2.333143408e4,8.490e-8,-7.288729,-0.009662
428,0.005350,1.008630728e2,6.389849834e4,4.818791514e7,-3.568965965e4,8.471e-8,-11.170735,-0.014813
430,0.005375,1.007034795e2,6.377608346e4,4.807855996e7,-4.747049548e4,8.429e-8,-14.886614,-0.019747
432,0.005400,1.005441926e2,6.365337103e4,4.796904219e7,-5.850681299e4,8.403e-8,-18.382943,-0.024394
434,0.005425,1.003852129e2,6.353040294e4,4.785940420e7,-6.862672477e4,8.369e-8,-21.604373,-0.028678
436,0.005450,1.002265408e2,6.340722956e4,4.774969947e7,-7.765718363e4,8.355e-8,-24.494741,-0.032527
438,0.005475,1.000681768e2,6.328390973e4,4.763999266e7,-8.542743410e4,8.315e-8,-26.998153,-0.035864
440,0.005500,9.991012131e1,6.316051055e4,4.753035932e7,-9.177226124e4,8.291e-8,-29.060012,-0.038616
442,0.005525,9.975237429e1,6.303710695e4,4.742088551e7,-9.653499379e4,8.265e-8,-30.627990,-0.040714
444,0.005550,9.959493571e1,6.291378121e4,4.731166714e7,-9.957022954e4,8.225e-8,-31.652915,-0.042091
446,0.005575,9.943780525e1,6.279062229e4,4.720280920e7,-1.007462600e5,8.199e-8,-32.089588,-0.042687
448,0.005600,9.928098238e1,6.266772507e4,4.709442482e7,-9.994717962e4,8.176e-8,-31.897497,-0.042445
450,0.005625,9.912446632e1,6.254518952e4,4.698663423e7,-9.707467136e4,8.140e-8,-31.041451,-0.041320
452,0.005650,9.896825604e1,6.242311973e4,4.687956358e7,-9.204946528e4,8.115e-8,-29.492107,-0.039271
454,0.005675,9.881235025e1,6.230162292e4,4.677334374e7,-8.481247125e4,8.082e-8,-27.226408,-0.036265
456,0.005700,9.865674736e1,6.218080845e4,4.666810897e7,-7.532558991e4,8.046e-8,-24.227922,-0.032281
458,0.005725,9.850144555e1,6.206078667e4,4.656399561e7,-6.357220857e4,8.014e-8,-20.487078,-0.027305
460,0.005750,9.834644268e1,6.194166791e4,4.646114074e7,-4.955739068e4,7.978e-8,-16.001310,-0.021333
462,0.005775,9.819173636e1,6.182356133e4,4.635968079e7,-3.330777002e4,7.942e-8,-10.775106,-0.014369
464,0.005800,9.803732394e1,6.170657391e4,4.625975025e7,-1.487116199e4,7.912e-8,-4.819960,-0.006429
466,0.005825,9.788320248e1,6.159080940e4,4.616148034e7,5.684092912e3,7.876e-8,1.845760,0.002463
468,0.005850,9.772936879e1,6.147636729e4,4.606499772e7,2.827003675e4,7.836e-8,9.197042,0.012274
470,0.005875,9.757581946e1,6.136334190e4,4.597042336e7,5.278023351e4,7.797e-8,17.202529,0.022963
472,0.005900,9.742255083e1,6.125182153e4,4.587787135e7,7.909111871e4,7.768e-8,25.824903,0.034479
