== scout: M=16 ic=null nu=0.05 dt=0.00025 steps=24000 lambda=0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
4680,1.170000,2.237654559e-1,3.316930277e0,9.228295357e1,7.217713875e-1,5.328e-14,4.352044,0.156426
4720,1.180000,2.204870339e-1,3.240324810e0,8.929655105e1,6.957945736e-1,4.947e-14,4.294598,0.155839
4760,1.190000,2.172840010e-1,3.166135351e0,8.643353707e1,6.709456858e-1,4.596e-14,4.238263,0.155251
4800,1.200000,2.141539906e-1,3.094263676e0,8.368760236e1,6.471670876e-1,4.237e-14,4.183012,0.154663
4840,1.210000,2.110947321e-1,3.024616555e0,8.105282504e1,6.244045811e-1,3.917e-14,4.128818,0.154073
4880,1.220000,2.081040456e-1,2.957105448e0,7.852364304e1,6.026071698e-1,3.597e-14,4.075656,0.153484
4920,1.230000,2.051798373e-1,2.891646216e0,7.609482891e1,5.817268399e-1,3.302e-14,4.023499,0.152895
4960,1.240000,2.023200959e-1,2.828158861e0,7.376146642e1,5.617183587e-1,3.021e-14,3.972325,0.152307
5000,1.250000,1.995228877e-1,2.766567273e0,7.151892911e1,5.425390879e-1,2.754e-14,3.922110,0.151719
5040,1.260000,1.967863536e-1,2.706799006e0,6.936286041e1,5.241488118e-1,2.499e-14,3.872831,0.151132
5080,1.270000,1.941087050e-1,2.648785060e0,6.728915534e1,5.065095775e-1,2.263e-14,3.824467,0.150547
5120,1.280000,1.914882207e-1,2.592459684e0,6.529394355e1,4.895855475e-1,2.032e-14,3.776996,0.149964
5160,1.290000,1.889232437e-1,2.537760191e0,6.337357368e1,4.733428638e-1,1.814e-14,3.730399,0.149382
5200,1.300000,1.864121783e-1,2.484626783e0,6.152459885e1,4.577495210e-1,1.610e-14,3.684654,0.148802
5240,1.310000,1.839534871e-1,2.433002390e0,5.974376326e1,4.427752490e-1,1.418e-14,3.639744,0.148225
5280,1.320000,1.815456887e-1,2.382832517e0,5.802798981e1,4.283914047e-1,1.237e-14,3.595648,0.147650
5320,1.330000,1.791873546e-1,2.334065106e0,5.637436850e1,4.145708710e-1,1.073e-14,3.552351,0.147078
5360,1.340000,1.768771076e-1,2.286650401e0,5.478014587e1,4.012879627e-1,9.088e-15,3.509832,0.146509
5400,1.350000,1.746136188e-1,2.240540825e0,5.324271500e1,3.885183399e-1,7.526e-15,3.468076,0.145942
5440,1.360000,1.723956061e-1,2.195690866e0,5.175960639e1,3.762389266e-1,6.196e-15,3.427066,0.145379
5480,1.370000,1.702218318e-1,2.152056966e0,5.032847939e1,3.644278357e-1,4.813e-15,3.386786,0.144820
5520,1.380000,1.680911007e-1,2.109597418e0,4.894711430e1,3.530642984e-1,3.647e-15,3.347220,0.144264
5560,1.390000,1.660022588e-1,2.068272277e0,4.761340497e1,3.421285989e-1,2.487e-15,3.308352,0.143711
5600,1.400000,1.639541908e-1,2.028043262e0,4.632535196e1,3.316020135e-1,1.458e-15,3.270167,0.143162
5640,1.410000,1.619458192e-1,1.988873678e0,4.508105617e1,3.214667533e-1,3.925e-16,3.232651,0.142617
5680,1.420000,1.599761021e-1,1.950728333e0,4.387871287e1,3.117059113e-1,-4.812e-16,3.195790,0.142076
5720,1.430000,1.580440323e-1,1.913573466e0,4.271660618e1,3.023034128e-1,-1.365e-15,3.159569,0.141539
5760,1.440000,1.561486358e-1,1.877376676e0,4.159310391e1,2.932439683e-1,-2.144e-15,3.123976,0.141006
5800,1.450000,1.542889700e-1,1.842106857e0,4.050665275e1,2.845130307e-1,-2.900e-15,3.088996,0.140477
5840,1.460000,1.524641231e-1,1.807734133e0,3.945577376e1,2.760967539e-1,-3.561e-15,3.054617,0.139953
5880,1.470000,1.506732123e-1,1.774229802e0,3.843905818e1,2.679819551e-1,-4.207e-15,3.020826,0.139432
5920,1.480000,1.489153832e-1,1.741566281e0,3.745516353e1,2.601560785e-1,-4.802e-15,2.987610,0.138916
5960,1.490000,1.471898083e-1,1.709717052e0,3.650280988e1,2.526071622e-1,-5.270e-15,2.954959,0.138404
6000,1.500000,1.454956862e-1,1.678656612e0,3.558077651e1,2.453238061e-1,-5.759e-15,2.922859,0.137897
6040,1.510000,1.438322404e-1,1.648360431e0,3.468789862e1,2.382951425e-1,-6.249e-15,2.891299,0.137394
6080,1.520000,1.421987184e-1,1.618804902e0,3.382306437e1,2.315108083e-1,-6.649e-15,2.860268,0.136895
6120,1.530000,1.405943912e-1,1.589967304e0,3.298521203e1,2.249609185e-1,-6.986e-15,2.829755,0.136401
6160,1.540000,1.390185518e-1,1.561825759e0,3.217332733e1,2.186360415e-1,-7.289e-15,2.799749,0.135911
6200,1.550000,1.374705147e-1,1.534359199e0,3.138644103e1,2.125271762e-1,-7.614e-15,2.770240,0.135426
6240,1.560000,1.359496152e-1,1.507547324e0,3.062362652e1,2.066257294e-1,-7.907e-15,2.741217,0.134945
