== scout: M=16 ic=adv nu=0.05 dt=0.000125 steps=48000 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
6640,0.830000,3.534984345e-1,6.441837128e0,2.791071942e2,2.658412036e0,-4.978e-12,8.253584,0.190494
6720,0.840000,3.471676097e-1,6.221735102e0,2.647672260e2,2.518236792e0,-4.521e-12,8.094966,0.190223
6800,0.850000,3.410512530e-1,6.012769482e0,2.513982002e2,2.387195872e0,-4.105e-12,7.940420,0.189914
6880,0.860000,3.351386106e-1,5.814186345e0,2.389190259e2,2.264607371e0,-3.724e-12,7.789937,0.189571
6960,0.870000,3.294196501e-1,5.625295721e0,2.272565912e2,2.149845263e0,-3.376e-12,7.643492,0.189200
7040,0.880000,3.238849997e-1,5.445465139e0,2.163448566e2,2.042334162e0,-3.058e-12,7.501046,0.188804
7120,0.890000,3.185258939e-1,5.274113925e0,2.061240648e2,1.941544774e0,-2.767e-12,7.362544,0.188386
7200,0.900000,3.133341238e-1,5.110708152e0,1.965400517e2,1.846989919e0,-2.501e-12,7.227922,0.187950
7280,0.910000,3.083019934e-1,4.954756164e0,1.875436447e2,1.758220981e0,-2.258e-12,7.097104,0.187500
7360,0.920000,3.034222784e-1,4.805804591e0,1.790901357e2,1.674824729e0,-2.037e-12,6.970008,0.187037
7440,0.930000,2.986881906e-1,4.663434797e0,1.711388185e2,1.596420422e0,-1.834e-12,6.846543,0.186564
7520,0.940000,2.940933442e-1,4.527259714e0,1.636525817e2,1.522657169e0,-1.648e-12,6.726617,0.186084
7600,0.950000,2.896317260e-1,4.396920997e0,1.565975483e2,1.453211498e0,-1.479e-12,6.610132,0.185598
7680,0.960000,2.852976678e-1,4.272086482e0,1.499427578e2,1.387785124e0,-1.324e-12,6.496990,0.185109
7760,0.970000,2.810858213e-1,4.152447897e0,1.436598821e2,1.326102889e0,-1.183e-12,6.387090,0.184617
7840,0.980000,2.769911357e-1,4.037718799e0,1.377229732e2,1.267910868e0,-1.054e-12,6.280333,0.184125
7920,0.990000,2.730088363e-1,3.927632717e0,1.321082381e2,1.212974618e0,-9.361e-13,6.176619,0.183633
8000,1.000000,2.691344055e-1,3.821941474e0,1.267938359e2,1.161077579e0,-8.285e-13,6.075852,0.183144
8080,1.010000,2.653635657e-1,3.720413669e0,1.217596972e2,1.112019595e0,-7.303e-13,5.977935,0.182658
8160,1.020000,2.616922625e-1,3.622833302e0,1.169873613e2,1.065615565e0,-6.406e-13,5.882774,0.182176
8240,1.030000,2.581166507e-1,3.528998531e0,1.124598291e2,1.021694203e0,-5.588e-13,5.790278,0.181699
8320,1.040000,2.546330800e-1,3.438720538e0,1.081614316e2,9.800968986e-1,-4.843e-13,5.700358,0.181229
8400,1.050000,2.512380831e-1,3.351822508e0,1.040777106e2,9.406766856e-1,-4.163e-13,5.612927,0.180764
8480,1.060000,2.479283637e-1,3.268138692e0,1.001953113e2,9.032972855e-1,-3.543e-13,5.527901,0.180307
8560,1.070000,2.447007862e-1,3.187513557e0,9.650188486e1,8.678322413e-1,-2.979e-13,5.445199,0.179858
8640,1.080000,2.415523658e-1,3.109801018e0,9.298600103e1,8.341641231e-1,-2.466e-13,5.364743,0.179417
8720,1.090000,2.384802592e-1,3.034863728e0,8.963706838e1,8.021838021e-1,-1.999e-13,5.286457,0.178985
8800,1.100000,2.354817564e-1,2.962572439e0,8.644526250e1,7.717897878e-1,-1.574e-13,5.210268,0.178562
8880,1.110000,2.325542730e-1,2.892805411e0,8.340146080e1,7.428876234e-1,-1.189e-13,5.136105,0.178147
8960,1.120000,2.296953425e-1,2.825447879e0,8.049718349e1,7.153893322e-1,-8.393e-14,5.063900,0.177743
9040,1.130000,2.269026102e-1,2.760391557e0,7.772454003e1,6.892129129e-1,-5.225e-14,4.993588,0.177348
9120,1.140000,2.241738265e-1,2.697534194e0,7.507618058e1,6.642818789e-1,-2.359e-14,4.925104,0.176962
9200,1.150000,2.215068411e-1,2.636779158e0,7.254525193e1,6.405248364e-1,2.331e-15,4.858388,0.176586
9280,1.160000,2.188995979e-1,2.578035058e0,7.012535745e1,6.178750995e-1,2.572e-14,4.793380,0.176220
9360,1.170000,2.163501296e-1,2.521215398e0,6.781052075e1,5.962703380e-1,4.680e-14,4.730023,0.175864
9440,1.180000,2.138565530e-1,2.466238255e0,6.559515265e1,5.756522548e-1,6.576e-14,4.668262,0.175517
9520,1.190000,2.114170648e-1,2.413025987e0,6.347402111e1,5.559662908e-1,8.279e-14,4.608042,0.175179
9600,1.200000,2.090299373e-1,2.361504962e0,6.144222384e1,5.371613540e-1,9.804e-14,4.549314,0.174851
9680,1.210000,2.066935145e-1,2.311605305e0,5.949516345e1,5.191895714e-1,1.117e-13,4.492026,0.174532
9760,1.220000,2.044062084e-1,2.263260668e0,5.762852471e1,5.020060605e-1,1.238e-13,4.436131,0.174221
9840,1.230000,2.021664959e-1,2.216408019e0,5.583825383e1,4.855687199e-1,1.346e-13,4.381582,0.173920
9920,1.240000,1.999729150e-1,2.170987437e0,5.412053956e1,4.698380355e-1,1.442e-13,4.328335,0.173627
10000,1.250000,1.978240626e-1,2.126941936e0,5.247179590e1,4.547769033e-1,1.526e-13,4.276345,0.173341
10080,1.260000,1.957185909e-1,2.084217290e0,5.088864628e1,4.403504645e-1,1.600e-13,4.225572,0.173064
10160,1.270000,1.936552050e-1,2.042761873e0,4.936790907e1,4.265259542e-1,1.664e-13,4.175973,0.172795
10240,1.280000,1.916326605e-1,2.002526514e0,4.790658428e1,4.132725613e-1,1.721e-13,4.127512,0.172533
10320,1.290000,1.896497609e-1,1.963464361e0,4.650184139e1,4.005612983e-1,1.769e-13,4.080148,0.172278
10400,1.300000,1.877053556e-1,1.925530747e0,4.515100805e1,3.883648814e-1,1.810e-13,4.033848,0.172029
10480,1.310000,1.857983375e-1,1.888683074e0,4.385155984e1,3.766576193e-1,1.845e-13,3.988574,0.171788
10560,1.320000,1.839276411e-1,1.852880700e0,4.260111064e1,3.654153093e-1,1.875e-13,3.944294,0.171552
10640,1.330000,1.820922406e-1,1.818084833e0,4.139740391e1,3.546151415e-1,1.899e-13,3.900975,0.171322
10720,1.340000,1.802911483e-1,1.784258434e0,4.023830451e1,3.442356097e-1,1.918e-13,3.858585,0.171098
10800,1.350000,1.785234124e-1,1.751366123e0,3.912179118e1,3.342564283e-1,1.933e-13,3.817094,0.170880
10880,1.360000,1.767881159e-1,1.719374094e0,3.804594955e1,3.246584551e-1,1.944e-13,3.776473,0.170667
10960,1.370000,1.750843749e-1,1.688250032e0,3.700896564e1,3.154236195e-1,1.952e-13,3.736693,0.170458
11040,1.380000,1.734113369e-1,1.657963036e0,3.600911987e1,3.065348552e-1,1.957e-13,3.697728,0.170254
