== scout: M=64 ic=adv nu=0.05 dt=0.00000125 steps=400 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
176,0.000220,1.347491523e2,3.658931543e5,1.144718282e9,2.450200765e7,2.106e-6,1339.298501,0.428088
178,0.000223,1.346576985e2,3.657408924e5,1.144850090e9,2.887429669e7,2.090e-6,1578.948227,0.504421
180,0.000225,1.345662803e2,3.656075357e5,1.145084638e9,3.209045150e7,2.063e-6,1755.458975,0.560490
182,0.000228,1.344748936e2,3.654874151e5,1.145391970e9,3.420709116e7,2.049e-6,1871.861506,0.597299
184,0.000230,1.343835359e2,3.653751960e5,1.145743923e9,3.529765309e7,2.029e-6,1932.131873,0.616153
186,0.000233,1.342922058e2,3.652659518e5,1.146114499e9,3.544871769e7,2.015e-6,1940.981223,0.618589
188,0.000235,1.342009031e2,3.651552203e5,1.146480151e9,3.475631331e7,1.989e-6,1903.645977,0.606313
190,0.000238,1.341096286e2,3.650390410e5,1.146819966e9,3.332235401e7,1.979e-6,1825.687133,0.581126
192,0.000240,1.340183843e2,3.649139758e5,1.147115770e9,3.125133492e7,1.957e-6,1712.805592,0.544868
194,0.000243,1.339271726e2,3.647771133e5,1.147352141e9,2.864737943e7,1.947e-6,1570.678553,0.499365
196,0.000245,1.338359969e2,3.646260603e5,1.147516363e9,2.561170191e7,1.928e-6,1404.820154,0.446385
198,0.000247,1.337448610e2,3.644589203e5,1.147598311e9,2.224052031e7,1.920e-6,1220.467881,0.387601
200,0.000250,1.336537689e2,3.642742644e5,1.147590298e9,1.862342701e7,1.909e-6,1022.494797,0.324566
202,0.000253,1.335627254e2,3.640710943e5,1.147486878e9,1.484220468e7,1.902e-6,815.346503,0.258691
204,0.000255,1.334717350e2,3.638488002e5,1.147284625e9,1.097005670e7,1.898e-6,603.000845,0.191235
206,0.000258,1.333808026e2,3.636071169e5,1.146981907e9,7.071209321e6,1.884e-6,388.947795,0.123301
208,0.000260,1.332899330e2,3.633460777e5,1.146578639e9,3.200835093e6,1.883e-6,176.186577,0.055833
210,0.000263,1.331991311e2,3.630659694e5,1.146076051e9,-5.947567754e5,1.876e-6,-32.763014,-0.010379
212,0.000265,1.331084016e2,3.627672884e5,1.145476454e9,-4.277717947e6,1.878e-6,-235.838130,-0.074689
214,0.000267,1.330177490e2,3.624506998e5,1.144783029e9,-7.818098832e6,1.887e-6,-431.402055,-0.136587
216,0.000270,1.329271777e2,3.621169993e5,1.143999623e9,-1.119317513e7,1.881e-6,-618.207660,-0.195685
218,0.000273,1.328366919e2,3.617670783e5,1.143130570e9,-1.438670587e7,1.894e-6,-795.357385,-0.251707
220,0.000275,1.327462954e2,3.614018941e5,1.142180528e9,-1.738815949e7,1.901e-6,-962.261669,-0.304473
222,0.000278,1.326559921e2,3.610224425e5,1.141154340e9,-2.019193813e7,1.907e-6,-1118.597392,-0.353886
224,0.000280,1.325657853e2,3.606297355e5,1.140056915e9,-2.279662395e7,1.911e-6,-1264.267569,-0.399921
226,0.000283,1.324756783e2,3.602247819e5,1.138893124e9,-2.520426532e7,1.928e-6,-1399.363208,-0.442610
228,0.000285,1.323856739e2,3.598085719e5,1.137667722e9,-2.741971554e7,1.940e-6,-1524.127977,-0.482034
230,0.000288,1.322957748e2,3.593820643e5,1.136385281e9,-2.945003205e7,1.949e-6,-1638.926089,-0.518311
232,0.000290,1.322059836e2,3.589461774e5,1.135050140e9,-3.130394031e7,1.969e-6,-1744.213605,-0.551587
234,0.000293,1.321163025e2,3.585017814e5,1.133666370e9,-3.299136334e7,1.984e-6,-1840.513216,-0.582029
236,0.000295,1.320267334e2,3.580496940e5,1.132237752e9,-3.452301557e7,1.999e-6,-1928.392408,-0.609819
238,0.000298,1.319372782e2,3.575906769e5,1.130767760e9,-3.591005791e7,2.020e-6,-2008.444863,-0.635145
240,0.000300,1.318479386e2,3.571254348e5,1.129259557e9,-3.716380953e7,2.038e-6,-2081.274863,-0.658198
242,0.000303,1.317587159e2,3.566546153e5,1.127716000e9,-3.829551146e7,2.058e-6,-2147.484419,-0.679169
244,0.000305,1.316696117e2,3.561788096e5,1.126139644e9,-3.931613634e7,2.072e-6,-2207.662853,-0.698246
246,0.000308,1.315806269e2,3.556985542e5,1.124532760e9,-4.023623885e7,2.093e-6,-2262.378544,-0.715608
248,0.000310,1.314917627e2,3.552143340e5,1.122897348e9,-4.106584150e7,2.115e-6,-2312.172543,-0.731426
250,0.000313,1.314030200e2,3.547265845e5,1.121235158e9,-4.181435062e7,2.135e-6,-2357.553815,-0.745862
252,0.000315,1.313143997e2,3.542356956e5,1.119547713e9,-4.249049803e7,2.160e-6,-2398.995841,-0.759065
254,0.000318,1.312259024e2,3.537420148e5,1.117836329e9,-4.310230417e7,2.172e-6,-2436.934397,-0.771174
256,0.000320,1.311375289e2,3.532458513e5,1.116102143e9,-4.365705924e7,2.208e-6,-2471.766283,-0.782313
258,0.000323,1.310492797e2,3.527474791e5,1.114346131e9,-4.416131896e7,2.226e-6,-2503.848877,-0.792596
260,0.000325,1.309611553e2,3.522471412e5,1.112569141e9,-4.462091268e7,2.251e-6,-2533.500344,-0.802124
262,0.000328,1.308731563e2,3.517450530e5,1.110771906e9,-4.504096128e7,2.273e-6,-2561.000412,-0.810985
264,0.000330,1.307852829e2,3.512414057e5,1.108955077e9,-4.542590333e7,2.294e-6,-2586.591591,-0.819256
266,0.000333,1.306975357e2,3.507363701e5,1.107119237e9,-4.577952766e7,2.316e-6,-2610.480781,-0.827003
268,0.000335,1.306099148e2,3.502300992e5,1.105264927e9,-4.610501131e7,2.343e-6,-2632.841176,-0.834280
270,0.000338,1.305224207e2,3.497227316e5,1.103392662e9,-4.640496142e7,2.361e-6,-2653.814421,-0.841132
272,0.000340,1.304350536e2,3.492143938e5,1.101502954e9,-4.668146015e7,2.386e-6,-2673.512946,-0.847596
274,0.000343,1.303478136e2,3.487052033e5,1.099596322e9,-4.693611154e7,2.412e-6,-2692.022436,-0.853697
276,0.000345,1.302607010e2,3.481952703e5,1.097673312e9,-4.717008917e7,2.431e-6,-2709.404359,-0.859456
278,0.000348,1.301737160e2,3.476847002e5,1.095734510e9,-4.738418356e7,2.453e-6,-2725.698516,-0.864884
280,0.000350,1.300868587e2,3.471735949e5,1.093780551e9,-4.757884813e7,2.476e-6,-2740.925510,-0.869989
282,0.000353,1.300001292e2,3.466620547e5,1.091812129e9,-4.775424239e7,2.495e-6,-2755.089098,-0.874770
284,0.000355,1.299135277e2,3.461501798e5,1.089830009e9,-4.791027122e7,2.519e-6,-2768.178323,-0.879225
286,0.000358,1.298270542e2,3.456380709e5,1.087835029e9,-4.804661882e7,2.534e-6,-2780.169366,-0.883344
288,0.000360,1.297407087e2,3.451258307e5,1.085828108e9,-4.816277627e7,2.548e-6,-2791.027039,-0.887116
290,0.000363,1.296544913e2,3.446135647e5,1.083810250e9,-4.825806157e7,2.569e-6,-2800.705864,-0.890526
292,0.000365,1.295684019e2,3.441013820e5,1.081782542e9,-4.833163138e7,2.588e-6,-2809.150670,-0.893555
294,0.000368,1.294824406e2,3.435893957e5,1.079746163e9,-4.838248404e7,2.609e-6,-2816.296698,-0.896183
296,0.000370,1.293966072e2,3.430777245e5,1.077702379e9,-4.840945379e7,2.621e-6,-2822.069190,-0.898383
298,0.000373,1.293109017e2,3.425664925e5,1.075652542e9,-4.841119677e7,2.634e-6,-2826.382488,-0.900127
300,0.000375,1.292253239e2,3.420558312e5,1.073598098e9,-4.838616972e7,2.652e-6,-2829.138714,-0.901383
302,0.000378,1.291398737e2,3.415458796e5,1.071540576e9,-4.833260324e7,2.663e-6,-2830.226106,-0.902114
304,0.000380,1.290545509e2,3.410367859e5,1.069481595e9,-4.824847179e7,2.678e-6,-2829.517153,-0.902278
306,0.000383,1.289693552e2,3.405287088e5,1.067422862e9,-4.813146339e7,2.688e-6,-2826.866701,-0.901826
308,0.000385,1.288842864e2,3.400218189e5,1.065366168e9,-4.797895236e7,2.704e-6,-2822.110212,-0.900704
310,0.000388,1.287993442e2,3.395163000e5,1.063313392e9,-4.778797888e7,2.712e-6,-2815.062421,-0.898850
