== scout: M=16 ic=adv nu=0.05 dt=0.0000625 steps=320 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
83,0.005188,1.304269392e2,2.210466471e4,4.347084047e6,-4.973989054e5,4.641e-9,-450.039765,-2.288426
84,0.005250,1.302890629e2,2.201599273e4,4.322974171e6,-4.876958978e5,4.665e-9,-443.037844,-2.256298
85,0.005313,1.301517364e2,2.192874047e4,4.299388393e6,-4.770812386e5,4.664e-9,-435.119599,-2.219298
86,0.005375,1.300149505e2,2.184301349e4,4.276355487e6,-4.656372201e5,4.673e-9,-426.348883,-2.177729
87,0.005438,1.298786954e2,2.175890627e4,4.253900496e6,-4.534556785e5,4.657e-9,-416.800066,-2.131952
88,0.005500,1.297429606e2,2.167650117e4,4.232044419e6,-4.406361055e5,4.648e-9,-406.556484,-2.082379
89,0.005562,1.296077354e2,2.159586762e4,4.210803989e6,-4.272837343e5,4.634e-9,-395.708792,-2.029464
90,0.005625,1.294730085e2,2.151706154e4,4.190191513e6,-4.135076328e5,4.619e-9,-384.353256,-1.973693
91,0.005687,1.293387683e2,2.144012503e4,4.170214793e6,-3.994188361e5,4.645e-9,-372.590025,-1.915579
92,0.005750,1.292050030e2,2.136508622e4,4.150877121e6,-3.851285495e5,4.586e-9,-360.521409,-1.855649
93,0.005812,1.290717007e2,2.129195942e4,4.132177339e6,-3.707464464e5,4.584e-9,-348.250191,-1.794436
94,0.005875,1.289388495e2,2.122074546e4,4.114109963e6,-3.563790870e5,4.589e-9,-335.878009,-1.732472
95,0.005938,1.288064375e2,2.115143211e4,4.096665375e6,-3.421284760e5,4.567e-9,-323.503840,-1.670278
96,0.006000,1.286744527e2,2.108399487e4,4.079830053e6,-3.280907778e5,4.510e-9,-311.222593,-1.608355
97,0.006063,1.285428837e2,2.101839772e4,4.063586862e6,-3.143552012e5,4.517e-9,-299.123849,-1.547181
98,0.006125,1.284117190e2,2.095459406e4,4.047915375e6,-3.010030631e5,4.463e-9,-287.290760,-1.487200
99,0.006188,1.282809477e2,2.089252785e4,4.032792232e6,-2.881070356e5,4.457e-9,-275.799116,-1.428822
100,0.006250,1.281505590e2,2.083213466e4,4.018191519e6,-2.757305796e5,4.424e-9,-264.716587,-1.372411
101,0.006313,1.280205427e2,2.077334288e4,4.004085169e6,-2.639275610e5,4.410e-9,-254.102156,-1.318291
102,0.006375,1.278908890e2,2.071607500e4,3.990443369e6,-2.527420450e5,4.391e-9,-244.005725,-1.266737
103,0.006438,1.277615888e2,2.066024876e4,3.977234978e6,-2.422082595e5,4.371e-9,-234.467902,-1.217973
104,0.006500,1.276326331e2,2.060577847e4,3.964427928e6,-2.323507164e5,4.314e-9,-225.519960,-1.172178
105,0.006562,1.275040139e2,2.055257616e4,3.951989633e6,-2.231844777e5,4.298e-9,-217.183944,-1.129479
106,0.006625,1.273757235e2,2.050055272e4,3.939887369e6,-2.147155505e5,4.263e-9,-209.472938,-1.089958
107,0.006687,1.272477547e2,2.044961909e4,3.928088644e6,-2.069413949e5,4.257e-9,-202.391442,-1.053649
108,0.006750,1.271201012e2,2.039968718e4,3.916561535e6,-1.998515273e5,4.228e-9,-195.935874,-1.020546
109,0.006812,1.269927568e2,2.035067091e4,3.905275009e6,-1.934282016e5,4.225e-9,-190.095159,-0.990600
110,0.006875,1.268657161e2,2.030248699e4,3.894199204e6,-1.876471504e5,4.176e-9,-184.851393,-0.963727
111,0.006938,1.267389741e2,2.025505574e4,3.883305680e6,-1.824783690e5,4.148e-9,-180.180565,-0.939809
112,0.007000,1.266125265e2,2.020830170e4,3.872567642e6,-1.778869265e5,4.131e-9,-176.053316,-0.918703
113,0.007063,1.264863691e2,2.016215421e4,3.861960117e6,-1.738337875e5,4.117e-9,-172.435729,-0.900236
114,0.007125,1.263604984e2,2.011654786e4,3.851460110e6,-1.702766310e5,4.087e-9,-169.290111,-0.884219
115,0.007188,1.262349113e2,2.007142282e4,3.841046712e6,-1.671706537e5,4.072e-9,-166.575788,-0.870443
116,0.007250,1.261096048e2,2.002672511e4,3.830701183e6,-1.644693463e5,4.044e-9,-164.249867,-0.858691
117,0.007313,1.259845765e2,1.998240674e4,3.820406996e6,-1.621252333e5,4.021e-9,-162.267974,-0.848733
118,0.007375,1.258598240e2,1.993842575e4,3.810149859e6,-1.600905680e5,4.021e-9,-160.584963,-0.840337
119,0.007438,1.257353455e2,1.989474625e4,3.799917700e6,-1.583179764e5,4.010e-9,-159.155562,-0.833271
120,0.007500,1.256111392e2,1.985133827e4,3.789700624e6,-1.567610450e5,3.991e-9,-157.934989,-0.827300
121,0.007562,1.254872033e2,1.980817761e4,3.779490858e6,-1.553748490e5,3.954e-9,-156.879499,-0.822200
122,0.007625,1.253635365e2,1.976524561e4,3.769282658e6,-1.541164173e5,3.945e-9,-155.946878,-0.817749
123,0.007687,1.252401373e2,1.972252886e4,3.759072211e6,-1.529451359e5,3.922e-9,-155.096881,-0.813739
124,0.007750,1.251170045e2,1.968001888e4,3.748857513e6,-1.518230865e5,3.919e-9,-154.291606,-0.809970
125,0.007812,1.249941367e2,1.963771179e4,3.738638237e6,-1.507153234e5,3.905e-9,-153.495810,-0.806258
126,0.007875,1.248715327e2,1.959560782e4,3.728415590e6,-1.495900899e5,3.888e-9,-152.677162,-0.802432
