== scout: M=16 ic=adv nu=0.05 dt=0.00025 steps=400 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
126,0.031500,8.792496141e1,1.287073067e4,2.390199185e6,4.239444181e4,4.275e-9,65.877288,0.354736
127,0.031750,8.760367149e1,1.283260436e4,2.382907987e6,4.385129495e4,4.204e-9,68.343563,0.368049
128,0.032000,8.728332221e1,1.279551638e4,2.375883980e6,4.579935665e4,4.117e-9,71.586570,0.385535
129,0.032250,8.696388504e1,1.275965446e4,2.369195707e6,4.803396638e4,4.034e-9,75.290387,0.405488
130,0.032500,8.664532813e1,1.272509988e4,2.362879335e6,5.034406687e4,3.927e-9,79.125614,0.426125
131,0.032750,8.632761888e1,1.269183168e4,2.356941325e6,5.253740609e4,3.825e-9,82.789321,0.445810
132,0.033000,8.601072635e1,1.265974144e4,2.351363840e6,5.445800400e4,3.714e-9,86.033359,0.463204
133,0.033250,8.569462315e1,1.262865454e4,2.346111468e6,5.599500064e4,3.617e-9,88.679282,0.477343
134,0.033500,8.537928689e1,1.259835357e4,2.341137984e6,5.708371242e4,3.512e-9,90.620909,0.487658
135,0.033750,8.506470085e1,1.256860066e4,2.336392227e6,5.770083010e4,3.424e-9,91.817429,0.493931
136,0.034000,8.475085434e1,1.253915623e4,2.331822565e6,5.785612275e4,3.339e-9,92.280727,0.496231
137,0.034250,8.443774252e1,1.250979312e4,2.327379806e6,5.758287560e4,3.267e-9,92.060476,0.494830
138,0.034500,8.412536597e1,1.248030596e4,2.323018712e6,5.692879412e4,3.206e-9,91.229805,0.490128
139,0.034750,8.381373007e1,1.245051630e4,2.318698454e6,5.594846610e4,3.147e-9,89.873327,0.482585
140,0.035000,8.350284429e1,1.242027449e4,2.314382387e6,5.469786093e4,3.100e-9,88.078345,0.472678
141,0.035250,8.319272152e1,1.238945929e4,2.310037514e6,5.323086167e4,3.059e-9,85.929273,0.460866
142,0.035500,8.288337732e1,1.235797631e4,2.305633941e6,5.159751066e4,3.027e-9,83.504790,0.447578
143,0.035750,8.257482928e1,1.232575578e4,2.301144483e6,4.984349588e4,3.000e-9,80.876981,0.433206
144,0.036000,8.226709648e1,1.229275039e4,2.296544531e6,4.801038085e4,2.980e-9,78.111699,0.418110
145,0.036250,8.196019892e1,1.225893325e4,2.291812160e6,4.613614369e4,2.962e-9,75.269426,0.402617
146,0.036500,8.165415703e1,1.222429621e4,2.286928427e6,4.425570137e4,2.952e-9,72.406134,0.387032
147,0.036750,8.134899121e1,1.218884830e4,2.281877771e6,4.240121995e4,2.934e-9,69.573792,0.371634
148,0.037000,8.104472148e1,1.215261430e4,2.276648399e6,4.060212903e4,2.912e-9,66.820403,0.356683
149,0.037250,8.074136701e1,1.211563324e4,2.271232589e6,3.888485154e4,2.901e-9,64.189549,0.342412
150,0.037500,8.043894587e1,1.207795661e4,2.265626820e6,3.727232504e4,2.874e-9,61.719588,0.329024
151,0.037750,8.013747469e1,1.203964645e4,2.259831705e6,3.578342462e4,2.853e-9,59.442650,0.316691
152,0.038000,7.983696844e1,1.200077301e4,2.253851716e6,3.443240510e4,2.827e-9,57.383645,0.305543
153,0.038250,7.953744027e1,1.196141229e4,2.247694711e6,3.322846747e4,2.791e-9,55.559438,0.295667
154,0.038500,7.923890137e1,1.192164333e4,2.241371303e6,3.217552823e4,2.758e-9,53.978344,0.287106
155,0.038750,7.894136097e1,1.188154551e4,2.234894132e6,3.127223690e4,2.717e-9,52.640015,0.279854
156,0.039000,7.864482631e1,1.184119594e4,2.228277079e6,3.051225325e4,2.672e-9,51.535763,0.273864
157,0.039250,7.834930277e1,1.180066706e4,2.221534488e6,2.988476532e4,2.621e-9,50.649281,0.269046
158,0.039500,7.805479400e1,1.176002458e4,2.214680449e6,2.937520545e4,2.573e-9,49.957728,0.265277
159,0.039750,7.776130209e1,1.171932582e4,2.207728166e6,2.896610594e4,2.512e-9,49.433058,0.262406
160,0.040000,7.746882785e1,1.167861851e4,2.200689445e6,2.863802855e4,2.457e-9,49.043521,0.260264
161,0.040250,7.717737100e1,1.163794011e4,2.193574325e6,2.837050242e4,2.390e-9,48.755196,0.258669
162,0.040500,7.688693046e1,1.159731752e4,2.186390828e6,2.814291185e4,2.326e-9,48.533485,0.257437
163,0.040750,7.659750459e1,1.155676732e4,2.179144851e6,2.793528668e4,2.262e-9,48.344465,0.256388
164,0.041000,7.630909150e1,1.151629627e4,2.171840167e6,2.772896248e4,2.190e-9,48.156042,0.255350
165,0.041250,7.602168921e1,1.147590215e4,2.164478514e6,2.750709237e4,2.123e-9,47.938876,0.254168
166,0.041500,7.573529591e1,1.143557487e4,2.157059763e6,2.725500701e4,2.051e-9,47.667052,0.252705
167,0.041750,7.544991012e1,1.139529757e4,2.149582135e6,2.696043103e4,1.975e-9,47.318520,0.250843
168,0.042000,7.516553087e1,1.135504799e4,2.142042454e6,2.661357344e4,1.903e-9,46.875317,0.248488
169,0.042250,7.488215778e1,1.131479964e4,2.134436406e6,2.620711489e4,1.824e-9,46.323604,0.245565
170,0.042500,7.459979119e1,1.127452311e4,2.126758819e6,2.573611720e4,1.748e-9,45.653580,0.242022
171,0.042750,7.431843219e1,1.123418725e4,2.119003923e6,2.519787932e4,1.671e-9,44.859283,0.237828
172,0.043000,7.403808266e1,1.119376018e4,2.111165613e6,2.459176085e4,1.590e-9,43.938338,0.232969
173,0.043250,7.375874527e1,1.115321036e4,2.103237691e6,2.391898954e4,1.516e-9,42.891668,0.227449
174,0.043500,7.348042348e1,1.111250745e4,2.095214101e6,2.318246382e4,1.434e-9,41.723191,0.221290
175,0.043750,7.320312147e1,1.107162307e4,2.087089143e6,2.238655616e4,1.355e-9,40.439520,0.214524
176,0.044000,7.292684411e1,1.103053148e4,2.078857678e6,2.153691880e4,1.273e-9,39.049648,0.207200
177,0.044250,7.265159687e1,1.098921020e4,2.070515311e6,2.064029008e4,1.191e-9,37.564647,0.199373
178,0.044500,7.237738573e1,1.094764040e4,2.062058558e6,1.970429780e4,1.112e-9,35.997342,0.191113
179,0.044750,7.210421709e1,1.090580737e4,2.053484986e6,1.873725583e4,1.037e-9,34.361978,0.182492
180,0.045000,7.183209769e1,1.086370069e4,2.044793333e6,1.774795084e4,9.536e-10,32.673858,0.173592
181,0.045250,7.156103444e1,1.082131444e4,2.035983593e6,1.674541788e4,8.846e-10,30.948954,0.164495
182,0.045500,7.129103436e1,1.077864721e4,2.027057068e6,1.573870601e4,8.067e-10,29.203490,0.155286
183,0.045750,7.102210445e1,1.073570203e4,2.018016381e6,1.473663760e4,7.320e-10,27.453515,0.146051
184,0.046000,7.075425157e1,1.069248613e4,2.008865448e6,1.374756764e4,6.651e-10,25.714446,0.136869
185,0.046250,7.048748236e1,1.064901065e4,1.999609416e6,1.277915102e4,6.000e-10,24.000635,0.127816
186,0.046500,7.022180313e1,1.060529021e4,1.990254549e6,1.183812755e4,5.356e-10,22.324948,0.118961
187,0.046750,6.995721979e1,1.056134234e4,1.980808088e6,1.093013487e4,4.770e-10,20.698382,0.110360
188,0.047000,6.969373779e1,1.051718689e4,1.971278077e6,1.005955895e4,4.255e-10,19.129752,0.102061
189,0.047250,6.943136205e1,1.047284537e4,1.961673159e6,9.229431180e3,3.755e-10,17.625451,0.094098
190,0.047500,6.917009693e1,1.042834024e4,1.952002362e6,8.441378842e3,3.297e-10,16.189305,0.086489
191,0.047750,6.890994626e1,1.038369417e4,1.942274872e6,7.695633415e3,2.875e-10,14.822535,0.079244
192,0.048000,6.865091326e1,1.033892941e4,1.932499814e6,6.991098269e3,2.560e-10,13.523834,0.072353
193,0.048250,6.839300065e1,1.029406710e4,1.922686038e6,6.325474120e3,2.261e-10,12.289553,0.065798
194,0.048500,6.813621060e1,1.024912678e4,1.912841935e6,5.695437457e3,2.048e-10,11.113996,0.059549
195,0.048750,6.788054486e1,1.020412589e4,1.902975273e6,5.096864235e3,1.901e-10,9.989811,0.053567
196,0.049000,6.762600473e1,1.015907949e4,1.893093076e6,4.525088552e3,1.763e-10,8.908462,0.047806
197,0.049250,6.737259120e1,1.011400005e4,1.883201543e6,3.975184109e3,1.726e-10,7.860756,0.042217
198,0.049500,6.712030496e1,1.006889746e4,1.873306007e6,3.442254994e3,1.694e-10,6.837402,0.036751
199,0.049750,6.686914650e1,1.002377908e4,1.863410940e6,2.921721923e3,1.785e-10,5.829582,0.031359
200,0.050000,6.661911613e1,9.978650005e3,1.853520003e6,2.409590432e3,1.870e-10,4.829492,0.026000
201,0.050250,6.637021409e1,9.933513480e3,1.843636131e6,1.902688702e3,1.983e-10,3.830847,0.020641
202,0.050500,6.612244054e1,9.888371323e3,1.833761652e6,1.398864549e3,2.171e-10,2.829312,0.015257
203,0.050750,6.587579560e1,9.843224517e3,1.823898438e6,8.971335105e2,2.362e-10,1.822845,0.009838
204,0.051000,6.563027937e1,9.798073823e3,1.814048069e6,3.977727154e2,2.552e-10,0.811941,0.004385
205,0.051250,6.538589196e1,9.752920425e3,1.804212008e6,-9.764182030e1,2.825e-10,-0.200231,-0.001082
206,0.051500,6.514263338e1,9.707766582e3,1.794391785e6,-5.862539471e2,3.018e-10,-1.207804,-0.006534
207,0.051750,6.490050363e1,9.662616247e3,1.784589171e6,-1.063998941e3,3.267e-10,-2.202300,-0.011924
208,0.052000,6.465950252e1,9.617475632e3,1.774806345e6,-1.525722308e3,3.508e-10,-3.172812,-0.017193
209,0.052250,6.441962972e1,9.572353707e3,1.765046033e6,-1.965338410e3,3.731e-10,-4.106280,-0.022270
210,0.052500,6.418088460e1,9.527262602e3,1.755311640e6,-2.376020236e3,3.918e-10,-4.987834,-0.027072
211,0.052750,6.394326623e1,9.482217907e3,1.745607342e6,-2.750410899e3,4.072e-10,-5.801197,-0.031512
212,0.053000,6.370677319e1,9.437238863e3,1.735938159e6,-3.080847383e3,4.189e-10,-6.529129,-0.035495
213,0.053250,6.347140357e1,9.392348434e3,1.726309991e6,-3.359587444e3,4.307e-10,-7.153882,-0.038922
214,0.053500,6.323715484e1,9.347573270e3,1.716729637e6,-3.579031455e3,4.331e-10,-7.657670,-0.041696
215,0.053750,6.300402373e1,9.302943559e3,1.707204772e6,-3.731932200e3,4.305e-10,-8.023121,-0.043720
216,0.054000,6.277200620e1,9.258492784e3,1.697743909e6,-3.811587075e3,4.255e-10,-8.233710,-0.044902
217,0.054250,6.254109733e1,9.214257384e3,1.688356334e6,-3.812008671e3,4.128e-10,-8.274153,-0.045156
218,0.054500,6.231129124e1,9.170276338e3,1.679052021e6,-3.728071282e3,3.940e-10,-8.130772,-0.044407
219,0.054750,6.208258108e1,9.126590693e3,1.669841529e6,-3.555632254e3,3.702e-10,-7.791808,-0.042586
220,0.055000,6.185495893e1,9.083243030e3,1.660735883e6,-3.291628283e3,3.430e-10,-7.247694,-0.039641
221,0.055250,6.162841578e1,9.040276896e3,1.651746443e6,-2.934147686e3,3.098e-10,-6.491278,-0.035528
222,0.055500,6.140294157e1,8.997736208e3,1.642884769e6,-2.482480253e3,2.677e-10,-5.518011,-0.030221
223,0.055750,6.117852510e1,8.955664642e3,1.634162464e6,-1.937146577e3,2.232e-10,-4.326081,-0.023708
224,0.056000,6.095515411e1,8.914105013e3,1.625591026e6,-1.299908736e3,1.736e-10,-2.916521,-0.015993
225,0.056250,6.073281527e1,8.873098663e3,1.617181687e6,-5.737640018e2,1.175e-10,-1.293266,-0.007096
226,0.056500,6.051149427e1,8.832684854e3,1.608945249e6,2.370772060e2,5.692e-11,0.536818,0.002947
227,0.056750,6.029117582e1,8.792900184e3,1.600891925e6,1.127228315e3,-6.748e-12,2.563951,0.014083
228,0.057000,6.007184377e1,8.753778027e3,1.593031174e6,2.090178243e3,-7.568e-11,4.775488,0.026242
229,0.057250,5.985348118e1,8.715348011e3,1.585371545e6,3.118357733e3,-1.459e-10,7.156014,0.039339
