== scout: M=16 ic=adv nu=0.05 dt=0.00025 steps=24000 lambda=0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
2880,0.720000,5.268965361e-1,1.111732316e1,5.760051682e2,6.249801473e0,-5.189e-12,11.243357,0.217005
2920,0.730000,5.160000923e-1,1.068009428e1,5.415316610e2,5.885270299e0,-4.847e-12,11.021008,0.217356
2960,0.740000,5.055276543e-1,1.026895219e1,5.097603671e2,5.548041010e0,-4.525e-12,10.805467,0.217673
3000,0.750000,4.954541785e-1,9.881844840e0,4.804373156e2,5.235636481e0,-4.223e-12,10.596476,0.217953
3040,0.760000,4.857565745e-1,9.516913648e0,4.533350645e2,4.945834387e0,-3.939e-12,10.393778,0.218198
3080,0.770000,4.764135226e-1,9.172473357e0,4.282497663e2,4.676642399e0,-3.671e-12,10.197124,0.218407
3120,0.780000,4.674053090e-1,8.846994098e0,4.049985920e2,4.426274485e0,-3.419e-12,10.006279,0.218582
3160,0.790000,4.587136789e-1,8.539085437e0,3.834174558e2,4.193128821e0,-3.182e-12,9.821026,0.218724
3200,0.800000,4.503217042e-1,8.247482142e0,3.633590005e2,3.975767580e0,-2.958e-12,9.641167,0.218834
3240,0.810000,4.422136649e-1,7.971031454e0,3.446908064e2,3.772898631e0,-2.748e-12,9.466526,0.218915
3280,0.820000,4.343749420e-1,7.708681715e0,3.272937974e2,3.583359088e0,-2.551e-12,9.296944,0.218969
3320,0.830000,4.267919223e-1,7.459472182e0,3.110608183e2,3.406100548e0,-2.366e-12,9.132283,0.218999
3360,0.840000,4.194519114e-1,7.222523904e0,2.958953622e2,3.240175868e0,-2.192e-12,8.972420,0.219008
3400,0.850000,4.123430566e-1,6.997031568e0,2.817104312e2,3.084727352e0,-2.029e-12,8.817246,0.219000
3440,0.860000,4.054542766e-1,6.782256182e0,2.684275145e2,2.938976213e0,-1.877e-12,8.666662,0.218977
3480,0.870000,3.987751989e-1,6.577518545e0,2.559756719e2,2.802213267e0,-1.734e-12,8.520579,0.218944
3520,0.880000,3.922961026e-1,6.382193399e0,2.442907124e2,2.673790747e0,-1.602e-12,8.378909,0.218902
3560,0.890000,3.860078673e-1,6.195704210e0,2.333144594e2,2.553115195e0,-1.478e-12,8.241566,0.218856
3600,0.900000,3.799019268e-1,6.017518513e0,2.229940947e2,2.439641336e0,-1.363e-12,8.108463,0.218808
3640,0.910000,3.739702270e-1,5.847143760e0,2.132815749e2,2.332866853e0,-1.256e-12,7.979509,0.218759
3680,0.920000,3.682051881e-1,5.684123623e0,2.041331143e2,2.232327951e0,-1.157e-12,7.854607,0.218713
3720,0.930000,3.625996697e-1,5.528034699e0,1.955087275e2,2.137595610e0,-1.066e-12,7.733655,0.218670
3760,0.940000,3.571469397e-1,5.378483585e0,1.873718268e2,2.048272415e0,-9.805e-13,7.616542,0.218632
3800,0.950000,3.518406455e-1,5.235104257e0,1.796888675e2,1.963989846e0,-9.020e-13,7.503155,0.218599
3840,0.960000,3.466747878e-1,5.097555747e0,1.724290378e2,1.884405957e0,-8.293e-13,7.393371,0.218572
3880,0.970000,3.416436967e-1,4.965520056e0,1.655639854e2,1.809203345e0,-7.623e-13,7.287065,0.218550
3920,0.980000,3.367420093e-1,4.838700290e0,1.590675784e2,1.738087345e0,-7.005e-13,7.184108,0.218534
3960,0.990000,3.319646501e-1,4.716818988e0,1.529156945e2,1.670784413e0,-6.436e-13,7.084369,0.218524
4000,1.000000,3.273068119e-1,4.599616611e0,1.470860356e2,1.607040640e0,-5.911e-13,6.987716,0.218517
4040,1.010000,3.227639384e-1,4.486850183e0,1.415579635e2,1.546620391e0,-5.428e-13,6.894014,0.218514
4080,1.020000,3.183317089e-1,4.378292056e0,1.363123547e2,1.489305026e0,-4.982e-13,6.803132,0.218514
4120,1.030000,3.140060228e-1,4.273728791e0,1.313314711e2,1.434891722e0,-4.573e-13,6.714940,0.218515
4160,1.040000,3.097829866e-1,4.172960134e0,1.265988439e2,1.383192353e0,-4.196e-13,6.629310,0.218516
4200,1.050000,3.056589005e-1,4.075798085e0,1.220991700e2,1.334032457e0,-3.849e-13,6.546117,0.218516
4240,1.060000,3.016302472e-1,3.982066044e0,1.178182191e2,1.287250255e0,-3.530e-13,6.465238,0.218515
4280,1.070000,2.976936805e-1,3.891598022e0,1.137427492e2,1.242695742e0,-3.236e-13,6.386558,0.218510
4320,1.080000,2.938460153e-1,3.804237923e0,1.098604306e2,1.200229835e0,-2.965e-13,6.309962,0.218501
4360,1.090000,2.900842177e-1,3.719838871e0,1.061597762e2,1.159723578e0,-2.716e-13,6.235343,0.218486
4400,1.100000,2.864053967e-1,3.638262601e0,1.026300792e2,1.121057393e0,-2.486e-13,6.162597,0.218466
4440,1.110000,2.828067951e-1,3.559378884e0,9.926135490e1,1.084120397e0,-2.275e-13,6.091627,0.218438
4480,1.120000,2.792857824e-1,3.483065002e0,9.604428847e1,1.048809744e0,-2.079e-13,6.022338,0.218401
4520,1.130000,2.758398471e-1,3.409205253e0,9.297018626e1,1.015030028e0,-1.900e-13,5.954643,0.218356
4560,1.140000,2.724665903e-1,3.337690502e0,9.003093142e1,9.826927213e-1,-1.733e-13,5.888459,0.218301
4600,1.150000,2.691637189e-1,3.268417750e0,8.721894294e1,9.517156445e-1,-1.580e-13,5.823709,0.218236
4640,1.160000,2.659290399e-1,3.201289744e0,8.452713768e1,9.220224830e-1,-1.438e-13,5.760319,0.218160
4680,1.170000,2.627604551e-1,3.136214610e0,8.194889541e1,8.935423305e-1,-1.307e-13,5.698222,0.218073
4720,1.180000,2.596559554e-1,3.073105506e0,7.947802625e1,8.662092669e-1,-1.186e-13,5.637355,0.217975
4760,1.190000,2.566136162e-1,3.011880308e0,7.710874066e1,8.399619670e-1,-1.074e-13,5.577658,0.217864
4800,1.200000,2.536315928e-1,2.952461309e0,7.483562137e1,8.147433372e-1,-9.702e-14,5.519079,0.217742
4840,1.210000,2.507081161e-1,2.894774940e0,7.265359753e1,7.905001804e-1,-8.740e-14,5.461566,0.217608
4880,1.220000,2.478414886e-1,2.838751514e0,7.055792045e1,7.671828857e-1,-7.849e-14,5.405072,0.217462
4920,1.230000,2.450300808e-1,2.784324981e0,6.854414129e1,7.447451440e-1,-7.023e-14,5.349556,0.217304
4960,1.240000,2.422723273e-1,2.731432705e0,6.660809009e1,7.231436849e-1,-6.256e-14,5.294977,0.217134
5000,1.250000,2.395667238e-1,2.680015250e0,6.474585644e1,7.023380363e-1,-5.544e-14,5.241299,0.216952
5040,1.260000,2.369118240e-1,2.630016186e0,6.295377144e1,6.822903036e-1,-4.883e-14,5.188487,0.216759
5080,1.270000,2.343062365e-1,2.581381902e0,6.122839098e1,6.629649672e-1,-4.268e-14,5.136512,0.216555
5120,1.280000,2.317486223e-1,2.534061441e0,5.956648011e1,6.443286977e-1,-3.697e-14,5.085344,0.216339
5160,1.290000,2.292376919e-1,2.488006334e0,5.796499866e1,6.263501870e-1,-3.166e-14,5.034957,0.216113
5200,1.300000,2.267722032e-1,2.443170452e0,5.642108779e1,6.089999935e-1,-2.672e-14,4.985325,0.215877
5240,1.310000,2.243509593e-1,2.399509870e0,5.493205755e1,5.922504013e-1,-2.211e-14,4.936428,0.215630
5280,1.320000,2.219728057e-1,2.356982734e0,5.349537530e1,5.760752914e-1,-1.782e-14,4.888244,0.215374
5320,1.330000,2.196366293e-1,2.315549143e0,5.210865503e1,5.604500237e-1,-1.383e-14,4.840753,0.215108
5360,1.340000,2.173413556e-1,2.275171033e0,5.076964738e1,5.453513298e-1,-1.012e-14,4.793937,0.214834
5400,1.350000,2.150859475e-1,2.235812070e0,4.947623045e1,5.307572148e-1,-6.641e-15,4.747780,0.214550
5440,1.360000,2.128694033e-1,2.197437557e0,4.822640124e1,5.166468671e-1,-3.418e-15,4.702267,0.214259
5480,1.370000,2.106907553e-1,2.160014338e0,4.701826772e1,5.030005763e-1,-4.045e-16,4.657382,0.213960
5520,1.380000,2.085490682e-1,2.123510712e0,4.585004151e1,4.897996576e-1,2.399e-15,4.613112,0.213653
5560,1.390000,2.064434375e-1,2.087896355e0,4.472003104e1,4.770263833e-1,5.022e-15,4.569445,0.213339
5600,1.400000,2.043729887e-1,2.053142240e0,4.362663527e1,4.646639185e-1,7.466e-15,4.526369,0.213018
5640,1.410000,2.023368755e-1,2.019220574e0,4.256833780e1,4.526962636e-1,9.745e-15,4.483871,0.212692
5680,1.420000,2.003342790e-1,1.986104726e0,4.154370149e1,4.411082003e-1,1.187e-14,4.441943,0.212359
5720,1.430000,1.983644060e-1,1.953769168e0,4.055136339e1,4.298852422e-1,1.384e-14,4.400574,0.212020
5760,1.440000,1.964264887e-1,1.922189417e0,3.959003008e1,4.190135898e-1,1.569e-14,4.359753,0.211676
5800,1.450000,1.945197831e-1,1.891341981e0,3.865847335e1,4.084800879e-1,1.740e-14,4.319474,0.211328
5840,1.460000,1.926435682e-1,1.861204308e0,3.775552615e1,3.982721876e-1,1.900e-14,4.279726,0.210974
5880,1.470000,1.907971451e-1,1.831754740e0,3.688007890e1,3.883779096e-1,2.049e-14,4.240501,0.210617
5920,1.480000,1.889798363e-1,1.802972467e0,3.603107598e1,3.787858122e-1,2.187e-14,4.201793,0.210255
5960,1.490000,1.871909844e-1,1.774837483e0,3.520751252e1,3.694849593e-1,2.316e-14,4.163592,0.209890
6000,1.500000,1.854299520e-1,1.747330552e0,3.440843140e1,3.604648932e-1,2.436e-14,4.125892,0.209521
6040,1.510000,1.836961201e-1,1.720433165e0,3.363292045e1,3.517156070e-1,2.546e-14,4.088687,0.209150
6080,1.520000,1.819888884e-1,1.694127510e0,3.288010987e1,3.432275209e-1,2.649e-14,4.051968,0.208775
6120,1.530000,1.803076736e-1,1.668396436e0,3.214916979e1,3.349914587e-1,2.745e-14,4.015730,0.208398
6160,1.540000,1.786519095e-1,1.643223425e0,3.143930802e1,3.269986270e-1,2.832e-14,3.979966,0.208019
6200,1.550000,1.770210460e-1,1.618592557e0,3.074976796e1,3.192405948e-1,2.913e-14,3.944669,0.207638
6240,1.560000,1.754145488e-1,1.594488491e0,3.007982660e1,3.117092754e-1,2.988e-14,3.909834,0.207255
6280,1.570000,1.738318984e-1,1.570896432e0,2.942879273e1,3.043969088e-1,3.057e-14,3.875455,0.206870
6320,1.580000,1.722725900e-1,1.547802110e0,2.879600516e1,2.972960453e-1,3.120e-14,3.841525,0.206484
6360,1.590000,1.707361329e-1,1.525191755e0,2.818083120e1,2.903995308e-1,3.179e-14,3.808040,0.206097
6400,1.600000,1.692220496e-1,1.503052077e0,2.758266509e1,2.837004920e-1,3.231e-14,3.774992,0.205709
6440,1.610000,1.677298761e-1,1.481370242e0,2.700092661e1,2.771923233e-1,3.279e-14,3.742377,0.205321
6480,1.620000,1.662591607e-1,1.460133856e0,2.643505978e1,2.708686741e-1,3.323e-14,3.710190,0.204931
6520,1.630000,1.648094639e-1,1.439330946e0,2.588453160e1,2.647234372e-1,3.362e-14,3.678423,0.204542
6560,1.640000,1.633803581e-1,1.418949938e0,2.534883089e1,2.587507372e-1,3.398e-14,3.647074,0.204152
6600,1.650000,1.619714271e-1,1.398979647e0,2.482746724e1,2.529449204e-1,3.430e-14,3.616134,0.203762
6640,1.660000,1.605822656e-1,1.379409255e0,2.431996991e1,2.473005446e-1,3.458e-14,3.585601,0.203372
6680,1.670000,1.592124788e-1,1.360228299e0,2.382588693e1,2.418123701e-1,3.482e-14,3.555467,0.202983
6720,1.680000,1.578616825e-1,1.341426657e0,2.334478417e1,2.364753505e-1,3.504e-14,3.525729,0.202594
6760,1.690000,1.565295023e-1,1.322994533e0,2.287624447e1,2.312846245e-1,3.522e-14,3.496381,0.202205
6800,1.700000,1.552155734e-1,1.304922443e0,2.241986688e1,2.262355078e-1,3.538e-14,3.467417,0.201817
6840,1.710000,1.539195405e-1,1.287201208e0,2.197526582e1,2.213234859e-1,3.552e-14,3.438833,0.201430
6880,1.720000,1.526410570e-1,1.269821934e0,2.154207044e1,2.165442069e-1,3.562e-14,3.410623,0.201043
6920,1.730000,1.513797855e-1,1.252776009e0,2.111992393e1,2.118934745e-1,3.570e-14,3.382783,0.200657
6960,1.740000,1.501353967e-1,1.236055087e0,2.070848282e1,2.073672418e-1,3.576e-14,3.355307,0.200273
7000,1.750000,1.489075697e-1,1.219651079e0,2.030741647e1,2.029616052e-1,3.580e-14,3.328191,0.199889
7040,1.760000,1.476959915e-1,1.203556145e0,1.991640640e1,1.986727986e-1,3.582e-14,3.301430,0.199507
7080,1.770000,1.465003569e-1,1.187762683e0,1.953514583e1,1.944971879e-1,3.582e-14,3.275018,0.199125
7120,1.780000,1.453203681e-1,1.172263321e0,1.916333912e1,1.904312657e-1,3.580e-14,3.248950,0.198745
7160,1.790000,1.441557346e-1,1.157050908e0,1.880070129e1,1.864716463e-1,3.577e-14,3.223223,0.198367
7200,1.800000,1.430061730e-1,1.142118507e0,1.844695758e1,1.826150609e-1,3.571e-14,3.197830,0.197989
7240,1.810000,1.418714065e-1,1.127459385e0,1.810184300e1,1.788583533e-1,3.564e-14,3.172768,0.197613
7280,1.820000,1.407511653e-1,1.113067009e0,1.776510189e1,1.751984754e-1,3.557e-14,3.148031,0.197239
7320,1.830000,1.396451857e-1,1.098935037e0,1.743648759e1,1.716324828e-1,3.547e-14,3.123615,0.196866
7360,1.840000,1.385532105e-1,1.085057311e0,1.711576201e1,1.681575313e-1,3.536e-14,3.099514,0.196494
7400,1.850000,1.374749883e-1,1.071427850e0,1.680269527e1,1.647708729e-1,3.525e-14,3.075725,0.196124
7440,1.860000,1.364102739e-1,1.058040847e0,1.649706542e1,1.614698523e-1,3.512e-14,3.052242,0.195756
7480,1.870000,1.353588277e-1,1.044890660e0,1.619865807e1,1.582519032e-1,3.498e-14,3.029061,0.195389
7520,1.880000,1.343204155e-1,1.031971806e0,1.590726609e1,1.551145453e-1,3.483e-14,3.006178,0.195024
7560,1.890000,1.332948088e-1,1.019278959e0,1.562268934e1,1.520553808e-1,3.467e-14,2.983587,0.194660
7600,1.900000,1.322817840e-1,1.006806941e0,1.534473436e1,1.490720919e-1,3.451e-14,2.961285,0.194297
7640,1.910000,1.312811229e-1,9.945507199e-1,1.507321414e1,1.461624371e-1,3.433e-14,2.939266,0.193937
7680,1.920000,1.302926123e-1,9.825054022e-1,1.480794786e1,1.433242493e-1,3.415e-14,2.917526,0.193577
7720,1.930000,1.293160434e-1,9.706662303e-1,1.454876061e1,1.405554324e-1,3.396e-14,2.896061,0.193220
7760,1.940000,1.283512126e-1,9.590285773e-1,1.429548323e1,1.378539593e-1,3.376e-14,2.874867,0.192864
7800,1.950000,1.273979206e-1,9.475879428e-1,1.404795203e1,1.352178691e-1,3.356e-14,2.853938,0.192509
7840,1.960000,1.264559725e-1,9.363399487e-1,1.380600863e1,1.326452647e-1,3.335e-14,2.833272,0.192156
