== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
136,0.001700,1.273291047e2,8.338970042e4,6.495324842e7,-2.082249424e6,1.036e-7,-499.402064,-0.641153
138,0.001725,1.271209634e2,8.312336808e4,6.470647204e7,-2.087224436e6,1.043e-7,-502.199197,-0.645136
140,0.001750,1.269134875e2,8.285751367e4,6.445728738e7,-2.088212089e6,1.051e-7,-504.048938,-0.647937
142,0.001775,1.267066753e2,8.259230658e4,6.420586326e7,-2.086519915e6,1.052e-7,-505.257693,-0.649947
144,0.001800,1.265005253e2,8.232786839e4,6.395234308e7,-2.082750458e6,1.061e-7,-505.964869,-0.651345
146,0.001825,1.262950353e2,8.206430600e4,6.369689078e7,-2.076890431e6,1.070e-7,-506.161700,-0.652117
148,0.001850,1.260902029e2,8.180173951e4,6.343972819e7,-2.068427075e6,1.079e-7,-505.717137,-0.652092
150,0.001875,1.258860256e2,8.154032378e4,6.318116263e7,-2.056478619e6,1.086e-7,-504.407764,-0.650978
152,0.001900,1.256825002e2,8.128026332e4,6.292160404e7,-2.039927741e6,1.093e-7,-501.949097,-0.648403
154,0.001925,1.254796230e2,8.102182053e4,6.266157224e7,-2.017548984e6,1.104e-7,-498.026080,-0.643951
156,0.001950,1.252773895e2,8.076531795e4,6.240169485e7,-1.988123123e6,1.115e-7,-492.321004,-0.637202
158,0.001975,1.250757945e2,8.051113519e4,6.214269753e7,-1.950533308e6,1.122e-7,-484.537525,-0.627759
160,0.002000,1.248748315e2,8.025970160e4,6.188538794e7,-1.903839662e6,1.131e-7,-474.419821,-0.615279
162,0.002025,1.246744933e2,8.001148589e4,6.163063545e7,-1.847330614e6,1.141e-7,-461.766356,-0.599485
164,0.002050,1.244747710e2,7.976698380e4,6.137934828e7,-1.780550966e6,1.150e-7,-446.438083,-0.580179
166,0.002075,1.242756549e2,7.952670493e4,6.113245008e7,-1.703308177e6,1.158e-7,-428.361311,-0.557252
168,0.002100,1.240771336e2,7.929115987e4,6.089085735e7,-1.615659836e6,1.167e-7,-407.525842,-0.530674
170,0.002125,1.238791947e2,7.906084836e4,6.065545904e7,-1.517886440e6,1.176e-7,-383.979295,-0.500495
172,0.002150,1.236818246e2,7.883624913e4,6.042709926e7,-1.410454498e6,1.182e-7,-357.818773,-0.466828
