== scout: M=64 ic=adv nu=0.05 dt=0.0000025 steps=200 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
85,0.000213,1.350237876e2,3.665230133e5,1.145255319e9,4.204581205e6,2.143e-6,229.430680,0.073426
86,0.000215,1.349321883e2,3.662781694e5,1.144888780e9,1.216708887e7,2.127e-6,664.363311,0.212546
87,0.000218,1.348406455e2,3.660702345e5,1.144720500e9,1.893722478e7,2.118e-6,1034.622485,0.330862
88,0.000220,1.347491506e2,3.658931573e5,1.144718287e9,2.450198606e7,2.097e-6,1339.297310,0.428088
89,0.000223,1.346576968e2,3.657408954e5,1.144850094e9,2.887429333e7,2.076e-6,1578.948031,0.504421
90,0.000225,1.345662786e2,3.656075387e5,1.145084642e9,3.209046567e7,2.062e-6,1755.459736,0.560491
91,0.000228,1.344748920e2,3.654874183e5,1.145391975e9,3.420712184e7,2.042e-6,1871.863168,0.597300
92,0.000230,1.343835343e2,3.653751994e5,1.145743928e9,3.529769898e7,2.019e-6,1932.134367,0.616153
93,0.000233,1.342922042e2,3.652659556e5,1.146114506e9,3.544877726e7,2.004e-6,1940.984464,0.618590
94,0.000235,1.342009015e2,3.651552244e5,1.146480159e9,3.475638486e7,1.979e-6,1903.649875,0.606315
95,0.000238,1.341096271e2,3.650390456e5,1.146819977e9,3.332243577e7,1.967e-6,1825.691590,0.581128
96,0.000240,1.340183828e2,3.649139809e5,1.147115783e9,3.125142504e7,1.951e-6,1712.810508,0.544870
97,0.000243,1.339271711e2,3.647771190e5,1.147352156e9,2.864747606e7,1.937e-6,1570.683827,0.499367
98,0.000245,1.338359955e2,3.646260665e5,1.147516381e9,2.561180323e7,1.925e-6,1404.825687,0.446387
99,0.000247,1.337448595e2,3.644589271e5,1.147598332e9,2.224062455e7,1.910e-6,1220.473579,0.387603
100,0.000250,1.336537675e2,3.642742719e5,1.147590322e9,1.862353250e7,1.904e-6,1022.500568,0.324568
101,0.000253,1.335627240e2,3.640711023e5,1.147486905e9,1.484230986e7,1.890e-6,815.352263,0.258692
102,0.000255,1.334717337e2,3.638488089e5,1.147284655e9,1.097016013e7,1.885e-6,603.006516,0.191237
103,0.000258,1.333808013e2,3.636071262e5,1.146981940e9,7.071309683e6,1.875e-6,388.953306,0.123303
104,0.000260,1.332899318e2,3.633460876e5,1.146578675e9,3.200931217e6,1.870e-6,176.191864,0.055834
105,0.000263,1.331991299e2,3.630659798e5,1.146076089e9,-5.946659294e5,1.868e-6,-32.758009,-0.010377
106,0.000265,1.331084004e2,3.627672994e5,1.145476495e9,-4.277633283e6,1.879e-6,-235.833455,-0.074687
107,0.000267,1.330177479e2,3.624507113e5,1.144783073e9,-7.818021121e6,1.872e-6,-431.397753,-0.136585
