== scout: M=2 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
3780,1.890000,8.870904545e1,1.920343187e2,5.130591379e2,-1.533091219e0,-1.380e-12,-0.159668,-0.059763
3800,1.900000,8.851727617e1,1.915110124e2,5.137764952e2,5.341631527e-1,-1.282e-12,0.055784,0.020794
3820,1.910000,8.832601013e1,1.910275761e2,5.146128199e2,2.523920134e0,-1.207e-12,0.264247,0.098090
3840,1.920000,8.813520843e1,1.905818789e2,5.155512292e2,4.389105319e0,-1.143e-12,0.460600,0.170268
3860,1.930000,8.794483480e1,1.901708703e2,5.165709530e2,6.083314987e0,-1.063e-12,0.639774,0.235527
3880,1.940000,8.775485643e1,1.897906182e2,5.176475441e2,7.562829522e0,-1.000e-12,0.796966,0.292200
3900,1.950000,8.756524488e1,1.894363853e2,5.187532713e2,8.788561259e0,-9.529e-13,0.927864,0.338834
3920,1.960000,8.737597679e1,1.891027429e2,5.198576832e2,9.727807708e0,-9.244e-13,1.028838,0.374249
3940,1.970000,8.718703452e1,1.887837158e2,5.209283141e2,1.035569572e1,-8.836e-13,1.097096,0.397586
3960,1.980000,8.699840660e1,1.884729521e2,5.219314993e2,1.065622725e1,-9.285e-13,1.130796,0.408338
3980,1.990000,8.681008804e1,1.881639077e2,5.228332562e2,1.062287024e1,-9.180e-13,1.129108,0.406358
4000,2.000000,8.662208039e1,1.878500377e2,5.236001879e2,1.025867531e1,-9.724e-13,1.092220,0.391851
4020,2.010000,8.643439170e1,1.875249844e2,5.242003650e2,9.575935759e0,-1.017e-12,1.021297,0.365354
4040,2.020000,8.624703616e1,1.871827532e2,5.246041468e2,8.595441792e0,-1.092e-12,0.918401,0.327692
4060,2.030000,8.606003375e1,1.868178698e2,5.247849070e2,7.345405406e0,-1.187e-12,0.786371,0.279940
4080,2.040000,8.587340958e1,1.864255125e2,5.247196421e2,5.860148825e0,-1.308e-12,0.628685,0.223363
