== scout: M=4 ic=null nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=257 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
1780,0.890000,6.224898318e1,5.571520753e2,5.952615334e3,4.855532845e1,4.313e-12,1.742983,0.163139
1800,0.900000,6.169432062e1,5.521748423e2,5.899170355e3,4.642817989e1,4.057e-12,1.681648,0.157406
1820,0.910000,6.114462735e1,5.472161273e2,5.845737552e3,4.508755452e1,3.853e-12,1.647888,0.154258
1840,0.920000,6.059987660e1,5.422927128e2,5.792601217e3,4.463434676e1,3.567e-12,1.646135,0.154108
1860,0.930000,6.006002436e1,5.374219476e2,5.740082494e3,4.505602382e1,3.253e-12,1.676747,0.156987
1880,0.940000,5.952500987e1,5.326195832e2,5.688493059e3,4.624098981e1,3.091e-12,1.736361,0.162577
1900,0.950000,5.899475819e1,5.278980757e2,5.638094801e3,4.800555921e1,2.926e-12,1.818743,0.170290
1920,0.960000,5.846918401e1,5.232655424e2,5.589070742e3,5.012787356e1,2.780e-12,1.915963,0.179378
1940,0.970000,5.794819625e1,5.187254395e2,5.541510179e3,5.238304623e1,2.629e-12,2.019683,0.189057
1960,0.980000,5.743170256e1,5.142769197e2,5.495408615e3,5.457444616e1,2.531e-12,2.122376,0.198618
1980,0.990000,5.691961327e1,5.099157352e2,5.450680837e3,5.655709237e1,2.473e-12,2.218292,0.207523
2000,1.000000,5.641184411e1,5.056354879e2,5.407183739e3,5.825048293e1,2.489e-12,2.304050,0.215456
2020,1.010000,5.590831772e1,5.014289943e2,5.364744338e3,5.963973857e1,2.558e-12,2.378791,0.222340
2040,1.020000,5.540896379e1,4.972895304e2,5.323188061e3,6.076559937e1,2.604e-12,2.443872,0.228305
2060,1.030000,5.491371811e1,4.932117560e2,5.282362722e3,6.170542866e1,2.620e-12,2.502188,0.233628
2080,1.040000,5.442252090e1,4.891921766e2,5.242154655e3,6.254875471e1,2.697e-12,2.557226,0.238638
2100,1.050000,5.393531494e1,4.852290873e2,5.202495041e3,6.337180315e1,2.897e-12,2.612036,0.243621
2120,1.060000,5.345204405e1,4.813220357e2,5.163356262e3,6.421573599e1,3.009e-12,2.668307,0.248736
2140,1.070000,5.297265222e1,4.774709295e2,5.124739941e3,6.507277556e1,3.116e-12,2.725727,0.253955
2160,1.080000,5.249708379e1,4.736749862e2,5.086659812e3,6.588303568e1,3.369e-12,2.781782,0.259042
2180,1.090000,5.202528465e1,4.699317528e2,5.049123446e3,6.654287449e1,3.491e-12,2.832023,0.263582
2200,1.100000,5.155720429e1,4.662364146e2,5.012116936e3,6.692328506e1,3.918e-12,2.870788,0.267046
2220,1.110000,5.109279830e1,4.625815560e2,4.975595907e3,6.689475316e1,4.230e-12,2.892236,0.268891
2240,1.120000,5.063203091e1,4.589574478e2,4.939484780e3,6.635363739e1,4.404e-12,2.891494,0.268666
