== scout: M=32 ic=adv nu=0.05 dt=0.000025 steps=400 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
84,0.002100,1.240711698e2,7.940709146e4,6.103041266e7,-1.586562501e6,1.173e-7,-399.602220,-0.519925
85,0.002125,1.238729399e2,7.917765690e4,6.079656329e7,-1.497923831e6,1.181e-7,-378.370336,-0.492766
86,0.002150,1.236752772e2,7.895346854e4,6.056922316e7,-1.399833941e6,1.190e-7,-354.597199,-0.462226
87,0.002175,1.234781680e2,7.873497260e4,6.034917604e7,-1.292675714e6,1.194e-7,-328.361253,-0.428399
88,0.002200,1.232815974e2,7.852259152e4,6.013715039e7,-1.176938099e6,1.200e-7,-299.770570,-0.391418
89,0.002225,1.230855497e2,7.831671943e4,5.993381182e7,-1.053189943e6,1.203e-7,-268.956604,-0.351451
90,0.002250,1.228900081e2,7.811771884e4,5.973975774e7,-9.220622522e5,1.207e-7,-236.069938,-0.308693
91,0.002275,1.226949552e2,7.792591792e4,5.955551344e7,-7.842403483e5,1.210e-7,-201.278437,-0.263364
92,0.002300,1.225003724e2,7.774160800e4,5.938152873e7,-6.404657538e5,1.211e-7,-164.767817,-0.215712
93,0.002325,1.223062408e2,7.756504070e4,5.921817459e7,-4.915461518e5,1.207e-7,-126.744252,-0.166012
94,0.002350,1.221125407e2,7.739642446e4,5.906573913e7,-3.383705151e5,1.209e-7,-87.438281,-0.114574
95,0.002375,1.219192520e2,7.723592029e4,5.892442273e7,-1.819257201e5,1.206e-7,-47.109096,-0.061749
96,0.002400,1.217263543e2,7.708363671e4,5.879433224e7,-2.331069560e4,1.202e-7,-6.048157,-0.007930
97,0.002425,1.215338270e2,7.693962416e4,5.867547469e7,1.362555721e5,1.198e-7,35.418830,0.046444
98,0.002450,1.213416494e2,7.680386927e4,5.856775100e7,2.954350991e5,1.193e-7,76.932348,0.100887
99,0.002475,1.211498010e2,7.667628937e4,5.847095035e7,4.527828452e5,1.187e-7,118.102441,0.154874
100,0.002500,1.209582614e2,7.655672802e4,5.838474608e7,6.067700397e5,1.181e-7,158.515144,0.207852
101,0.002525,1.207670110e2,7.644495190e4,5.830869383e7,7.558180530e5,1.175e-7,197.741783,0.259247
102,0.002550,1.205760305e2,7.634064962e4,5.824223258e7,8.983407714e5,1.171e-7,235.350570,0.308484
103,0.002575,1.203853019e2,7.624343284e4,5.818468907e7,1.032792486e6,1.161e-7,270.919723,0.355005
104,0.002600,1.201948080e2,7.615283982e4,5.813528567e7,1.157717725e6,1.154e-7,304.051097,0.398284
105,0.002625,1.200045328e2,7.606834133e4,5.809315186e7,1.271799279e6,1.145e-7,334.383334,0.437848
106,0.002650,1.198144618e2,7.598934897e4,5.805733877e7,1.373900870e6,1.139e-7,361.603538,0.473291
107,0.002675,1.196245821e2,7.591522519e4,5.802683638e7,1.463101482e6,1.133e-7,385.456667,0.504284
108,0.002700,1.194348824e2,7.584529490e4,5.800059260e7,1.538719173e6,1.127e-7,405.752044,0.530587
109,0.002725,1.192453529e2,7.577885783e4,5.797753331e7,1.600323151e6,1.119e-7,422.366659,0.552049
110,0.002750,1.190559859e2,7.571520115e4,5.795658270e7,1.647733927e6,1.115e-7,435.245209,0.568610
111,0.002775,1.188667753e2,7.565361182e4,5.793668285e7,1.681012272e6,1.110e-7,444.397097,0.580293
112,0.002800,1.186777169e2,7.559338802e4,5.791681181e7,1.700438525e6,1.103e-7,449.890809,0.587200
113,0.002825,1.184888080e2,7.553384936e4,5.789599974e7,1.706484388e6,1.101e-7,451.846266,0.589500
114,0.002850,1.183000478e2,7.547434549e4,5.787334245e7,1.699779676e6,1.095e-7,450.425814,0.587414
115,0.002875,1.181114369e2,7.541426289e4,5.784801211e7,1.681076610e6,1.091e-7,445.824582,0.581205
116,0.002900,1.179229775e2,7.535302998e4,5.781926508e7,1.651214117e6,1.085e-7,438.260842,0.571164
117,0.002925,1.177346733e2,7.529012030e4,5.778644688e7,1.611084301e6,1.083e-7,427.966988,0.557599
118,0.002950,1.175465289e2,7.522505424e4,5.774899447e7,1.561602833e6,1.079e-7,415.181577,0.540824
119,0.002975,1.173585503e2,7.515739933e4,5.770643621e7,1.503684490e6,1.076e-7,400.142768,0.521150
120,0.003000,1.171707445e2,7.508676947e4,5.765838978e7,1.438224577e6,1.071e-7,383.083355,0.498878
121,0.003025,1.169831193e2,7.501282344e4,5.760455857e7,1.366086454e6,1.069e-7,364.227446,0.474298
122,0.003050,1.167956835e2,7.493526285e4,5.754472691e7,1.288094954e6,1.065e-7,343.788733,0.447685
123,0.003075,1.166084463e2,7.485383001e4,5.747875461e7,1.205035125e6,1.063e-7,321.970198,0.419298
124,0.003100,1.164214178e2,7.476830583e4,5.740657108e7,1.117655466e6,1.058e-7,298.965037,0.389382
125,0.003125,1.162346084e2,7.467850792e4,5.732816952e7,1.026674635e6,1.055e-7,274.958529,0.358175
126,0.003150,1.160480290e2,7.458428924e4,5.724360128e7,9.327905299e5,1.052e-7,250.130568,0.325902
127,0.003175,1.158616908e2,7.448553712e4,5.715297070e7,8.366906016e5,1.047e-7,224.658540,0.292790
128,0.003200,1.156756052e2,7.438217292e4,5.705643055e7,7.390623297e5,1.043e-7,198.720285,0.259064
129,0.003225,1.154897839e2,7.427415213e4,5.695417804e7,6.406028466e5,1.040e-7,172.496845,0.224954
130,0.003250,1.153042384e2,7.416146495e4,5.684645153e7,5.420268443e5,1.037e-7,146.174794,0.190699
131,0.003275,1.151189805e2,7.404413725e4,5.673352783e7,4.440720427e5,1.033e-7,119.947928,0.156547
132,0.003300,1.149340216e2,7.392223167e4,5.661571989e7,3.475016723e5,1.031e-7,94.018177,0.122758
133,0.003325,1.147493731e2,7.379584882e4,5.649337498e7,2.531036148e5,1.026e-7,68.595624,0.089605
134,0.003350,1.145650460e2,7.366512832e4,5.636687290e7,1.616860370e5,1.024e-7,43.897578,0.057369
135,0.003375,1.143810509e2,7.353024956e4,5.623662430e7,7.406955665e4,1.022e-7,20.146690,0.026342
136,0.003400,1.141973981e2,7.339143200e4,5.610306873e7,-8.923829808e3,1.022e-7,-2.431845,-0.003181
137,0.003425,1.140140969e2,7.324893479e4,5.596667236e7,-8.648464232e4,1.020e-7,-23.613898,-0.030906
138,0.003450,1.138311562e2,7.310305575e4,5.582792517e7,-1.578320543e5,1.020e-7,-43.180700,-0.056542
139,0.003475,1.136485842e2,7.295412937e4,5.568733751e7,-2.222315542e5,1.018e-7,-60.923640,-0.079814
140,0.003500,1.134663879e2,7.280252405e4,5.554543596e7,-2.790133095e5,1.019e-7,-76.649351,-0.100463
141,0.003525,1.132845735e2,7.264863835e4,5.540275837e7,-3.275903535e5,1.020e-7,-90.184857,-0.118258
142,0.003550,1.131031463e2,7.249289639e4,5.525984829e7,-3.674756998e5,1.021e-7,-101.382540,-0.132999
143,0.003575,1.129221103e2,7.233574245e4,5.511724859e7,-3.982975273e5,1.022e-7,-110.124681,-0.144527
144,0.003600,1.127414685e2,7.217763494e4,5.497549472e7,-4.198116685e5,1.023e-7,-116.327355,-0.152727
145,0.003625,1.125612226e2,7.201903972e4,5.483510745e7,-4.319107614e5,1.026e-7,-119.943494,-0.157531
146,0.003650,1.123813734e2,7.186042323e4,5.469658551e7,-4.346296004e5,1.027e-7,-120.964943,-0.158924
147,0.003675,1.122019202e2,7.170224538e4,5.456039830e7,-4.281464156e5,1.031e-7,-119.423433,-0.156944
148,0.003700,1.120228615e2,7.154495247e4,5.442697883e7,-4.127800234e5,1.033e-7,-115.390397,-0.151682
149,0.003725,1.118441944e2,7.138897047e4,5.429671721e7,-3.889829987e5,1.036e-7,-108.975657,-0.143280
150,0.003750,1.116659152e2,7.123469868e4,5.416995486e7,-3.573312156e5,1.039e-7,-100.325044,-0.131930
151,0.003775,1.114880192e2,7.108250400e4,5.404697965e7,-3.185102670e5,1.042e-7,-89.617064,-0.117864
152,0.003800,1.113105008e2,7.093271599e4,5.392802202e7,-2.732993990e5,1.044e-7,-77.058772,-0.101357
153,0.003825,1.111333535e2,7.078562278e4,5.381325236e7,-2.225536707e5,1.047e-7,-62.881038,-0.082713
154,0.003850,1.109565703e2,7.064146788e4,5.370277953e7,-1.671850800e5,1.049e-7,-47.333411,-0.062263
155,0.003875,1.107801435e2,7.050044801e4,5.359665063e7,-1.081433686e5,1.051e-7,-30.678775,-0.040355
156,0.003900,1.106040653e2,7.036271179e4,5.349485194e7,-4.639715631e4,1.053e-7,-13.187995,-0.017346
157,0.003925,1.104283272e2,7.022835943e4,5.339731098e7,1.708404807e4,1.054e-7,4.865285,0.006399
