== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
1660,0.830000,8.448058169e0,2.359873823e2,9.537855282e3,6.805525261e1,-2.692e-11,5.767703,0.142706
1680,0.840000,8.216108695e0,2.279613879e2,9.193163495e3,6.576935953e1,-2.630e-11,5.770219,0.143083
1700,0.850000,7.992038177e0,2.202271090e2,8.860761962e3,6.338942663e1,-2.558e-11,5.756732,0.143079
1720,0.860000,7.775561652e0,2.127713642e2,8.540005709e3,6.097970777e1,-2.476e-11,5.731947,0.142810
1740,0.870000,7.566406422e0,2.055827487e2,8.230395989e3,5.859618243e1,-2.385e-11,5.700496,0.142390
1760,0.880000,7.364310440e0,1.986513131e2,7.931552024e3,5.628444690e1,-2.286e-11,5.666657,0.141925
1780,0.890000,7.169021017e0,1.919682415e2,7.643181558e3,5.407876096e1,-2.181e-11,5.634136,0.141509
1800,0.900000,6.980293837e0,1.855255493e2,7.365052642e3,5.200208461e1,-2.072e-11,5.605922,0.141213
1820,0.910000,6.797892269e0,1.793158169e2,7.096968479e3,5.006691731e1,-1.961e-11,5.584217,0.141094
1840,0.920000,6.621586910e0,1.733319698e2,6.838746526e3,4.827672985e1,-1.848e-11,5.570436,0.141186
1860,0.930000,6.451155334e0,1.675671096e2,6.590202467e3,4.662776733e1,-1.738e-11,5.565265,0.141506
1880,0.940000,6.286381975e0,1.620143972e2,6.351139138e3,4.511100477e1,-1.629e-11,5.568765,0.142056
1900,0.950000,6.127058107e0,1.566669824e2,6.121340048e3,4.371405833e1,-1.525e-11,5.580507,0.142825
1920,0.960000,5.972981874e0,1.515179758e2,5.900566840e3,4.242289219e1,-1.426e-11,5.599717,0.143793
1940,0.970000,5.823958328e0,1.465604518e2,5.688559836e3,4.122320892e1,-1.333e-11,5.625421,0.144934
1960,0.980000,5.679799455e0,1.417874743e2,5.485040729e3,4.010146434e1,-1.248e-11,5.656560,0.146221
1980,0.990000,5.540324167e0,1.371921353e2,5.289716539e3,3.904549872e1,-1.169e-11,5.692090,0.147628
2000,1.000000,5.405358251e0,1.327675987e2,5.102284047e3,3.804482004e1,-1.098e-11,5.731040,0.149129
2020,1.010000,5.274734278e0,1.285071419e2,4.922434115e3,3.709060750e1,-1.034e-11,5.772536,0.150700
